8195083 , https://enovation.ie/msteams?url=https://lms.cuchd.in&locale=en&msession=BiV6cVYXfx,1
8195081 , https://www.enovation.ie/msteams/?url=https://lms.cuchd.in&locale=en&msession=3xnelBH33p,1
8195080 , https://enovation.ie/msteams?url=https://lms.cuchd.in&locale=en&msession=3xnelBH33p,1
8195075 , https://tantrahomemassages.systeme.io/b3bea115,1
8195074 , http://www.tantrahome.com/,1
8195073 , https://www.giftyou.online/,1
8195072 , http://www.giftyou.online/,1
8195065 , http://iotpf.dxlabo.biz/,1
8195063 , https://www.1tamilblasters.site/admin/?adsess=bd02e6a2b9b2b40a2a755aa4b2c5c26b&app=core&module=system&controller=login&error=&ref=,1
8195062 , https://www.reelscary.com/,1
8195061 , https://www.nareshbetandreas.site/,1
8195058 , http://autosalon-pal.com/.well-known/pki-validation/home/myaccount/login/,-1
8195057 , http://mps.uahurtado.cl/wp-content/1/old/olb/Init.php,1
8195056 , https://cremationplans.info/,1
8195048 , http://apecoingov.com/airdrop/,1
8195045 , https://api.momence.com/api/message-tracking/c?i=6950186&msm=29742847&s=a34638091f36bede547af8c295238ebc0062772c8b6d23e625c0a7c3eea70c15,1
8195042 , http://www1.cgd-ajuda.com/?tm=1&subid4=1687650160.0373980000,-1
8195041 , https://fumo-claim.xyz/,1
8195040 , https://moey-antfraudpt.online/aceda.php,1
8195039 , https://cryptotrends.top/sfund/?ref505,1
8195038 , https://usdisadv.com/,1
8195034 , https://trustpad.com.se/airdrop/rarible/,1
8195033 , https://loyaltyairdrops.com/,1
8195029 , https://mooniswap-interface.pages.dev/,-1
8195025 , https://kapolsamaj.com,1
8195024 , https://2014lys.com,1
8195023 , https://api.momence.com/api/message-tracking/c?i=6950161&msm=29742847&s=a1da0423389c4934afc2c75063ee92ef098d71f322bfe4aa59377673c403f003,1
8195016 , https://kapolsamaj.com/,1
8195014 , https://2014lys.com/,1
8195008 , https://loyally.vip/,1
8195007 , https://ripple-japan.org,-1
8195004 , https://pepe-vip.exchange/,1
8195002 , https://binancefutures.life/,1
8195000 , https://curve.systems,1
8194999 , https://apecoin-gift.com/,1
8194990 , https://bistocchi.com/nki/tracking/j0pl1n/details.php,-1
8194969 , https://www.w.digital-smartpad.buzz/,-1
8194770 , https://aeonbecnk.jp,1
8194769 , https://aeonbavnk.jp,1
8194768 , https://aeonbankk.jp,-1
8194767 , https://aeonbangk.jp,1
8194749 , https://storage.googleapis.com/adeptdagger/adeptdagger.html#gdXga4Ruo.HxsDZvnwrVLEcahVyRflnWe?f1TDQwcc2kqycyC2Mcdc84dncDhp5d1HZcbbb4s,1
8194738 , https://www.arubaworld.org/,1
8194713 , https://relay-expedition.com/,1
8194712 , http://relay-expedition.com,1
8194544 , https://houdawater.com/,-1
8193796 , https://ocbc-btc01.com/,1
8193794 , https://coinssix.com/,1
8193269 , https://is.gd/MlBancoApp,1
8193268 , https://wwv.ayuda-bchlle.myjobbd.com/,1
8193267 , https://wwv.ayuda-bchlle.myjobbd.com/1687571661/bchile-web/persona/login/index.html/login,1
8193252 , https://log.securetrustbnk.com/,-1
8193251 , http://log.securetrustbnk.com/,1
8193248 , https://vcxgert.wikaba.com,-1
8193247 , https://iyrt8u4.zzux.com,-1
8193246 , https://rvdfhdsy.itsaol.com,-1
8193245 , https://wadste.freetcp.com,-1
8193231 , https://hghfdgds.toythieves.com,-1
8193230 , https://hytgsdfds.jungleheart.com,1
8193227 , https://feiraodesenrola.online/,1
8193225 , https://arraialcasasbahia.com/546729381,1
8193224 , https://is.gd/Arraialdeofertascbahias,1
8193219 , https://www.atom.bio/1tuyapay2app,1
8193218 , http://porrtaaaal.0hi.me/?i=1,1
8193217 , https://vapewife.com,1
8193216 , https://infohargajual.com,1
8193215 , https://fabconintl.com,1
8193213 , https://570lawyer.com,1
8193212 , https://buscoemprego.com,1
8193211 , https://pazarskioglasi.com,1
8193209 , https://paypayu.com/,1
8193208 , https://trjyujgd.jungleheart.com,1
8193207 , https://ugbesafsd.dsmtp.com,-1
8193205 , https://xvxsrqwdg.ocry.com,1
8193203 , https://yhteygegfd.jkub.com,1
