Phish_ID,URL
8192567,https://app.getresponse.com/site2/60e03592a346ea419fea08b9b2aaa0ef/?u=t0qUN&webforms_id=SxPPi
8192565,https://amendes-gouvs-secur.com/
8192563,https://app.getresponse.com/site2/7d472ca0fdabef981b01c77d46376550/?u=CUpf3&webforms_id=wwIdw
8192562,https://docs.google.com/presentation/d/e/2PACX-1vRFr3TcwIt8TlhtltJmzUG-sE3xVw82OJBrRrA0megSZkbH-nl_LUU92SFl1cooZ5KRgBINsMYfcZfP/pub?start=false&loop=false&delayms=3000
8192561,http://you-need-attention4869673.click/?fbclid=IwAR0pgBfsArKmsdA5ouQRoKq6QM7wlOIT7h1cx_XTuL_JFC_kmpz2VksdWD0
8192560,http://you-need-attention4869673.click/
8192559,http://tinyurl.com/necessary-for-you5462549
8192558,https://docs.google.com/presentation/d/e/2PACX-1vQaInrqvrCPqyEic7_2to02c85JWRy2J1FWQ3V6Ra6YQv1At1H7ZKULPzGeZXCCZmmDFHQHLg2PhKtF/pub?start=false&loop=false&delayms=3000
8192556,https://professional-assistant-social-media.start.page/
8192555,https://u.to/Psi_Hw?/professional-assistant-social-media
8192554,https://olx.rebuild.pw/poland/get/log-ipko
8192553,http://egyot.sa.com
8192552,http://egyot.sa.com/
8192547,https://laiamove.amountes.store/login/335YE516YW875H0782033/
8192543,https://verifiupdateweowupdgeafde.godaddysites.com/
8192541,https://pub-7bfc09f6af9a4b5e854203a9842f0206.r2.dev/index.html#test@test.com
8192540,https://s-lnfoclient-online.203-161-55-27.cprapid.com/vsd-hcp/
8192539,https://url-vr.info/myCredemlD
8192538,https://s-lnfoclient-online.203-161-55-27.cprapid.com/vsd-hcp/it/index.php?&sessionid=9d30164cdeb61a4caaff2d044a3fd599
8192537,https://s-lnfoclient-online.203-161-55-27.cprapid.com/vsd-hcp/checkclient.php?&sessionid=9d30164cdeb61a4caaff2d044a3fd599
8192536,https://url-vr.info/myCredemlD/
8192535,https://sparshagartala.co.in/taiwnois/chungasou/troulisar/F004f19441/00951124a.php?web=succes&local=_&id=33200139
8192534,https://click-confirmation-and.start.page/
8192533,http://app-bsyuds773749028hsa7e62hagsg.5dakwhvpnp-rz83y95m04d7.p.temp-site.link/
8192532,https://service-recovery-from-meta-click-and.start.page/
8192531,http://app-g7ashhjasy28397ajh324asf.5dakwhvpnp-rz83y95m04d7.p.temp-site.link/
8192524,https://sparkasse-nutzungsbedingung.info/de/64944252566d1
8192521,http://ded5051.inmotionhosting.com/~theodd12/wp-content/plugins/custom-fix-code-Abhimanyu1/assets/js/de/
8192520,https://bulvv.cfd/
8192519,http://allegrolokalnie.34715154.xyz/captcha
8192518,https://bozho.grohotovsa.pl/karina/email@example.com
